Ticker,Old Price,Date,Type,Original Currency
CYSE.L,2037.0,2024-10-13,ETF,GBp
CYSE.L,2003.0,2024-10-20,ETF,GBp
VUKG.L,24.581539154052734,2019-05-19,ETF,GBP
VUKG.L,24.373367309570312,2019-06-02,ETF,GBP
VUKG.L,24.741491317749023,2019-06-09,ETF,GBP
VUKG.L,24.741491317749023,2019-06-16,ETF,GBP
VUKG.L,25.036806106567383,2019-06-23,ETF,GBP
VUKG.L,25.496318817138672,2019-06-30,ETF,GBP
VUKG.L,25.67125701904297,2019-07-07,ETF,GBP
VUKG.L,25.699737548828125,2019-07-14,ETF,GBP
VUKG.L,25.602100372314453,2019-07-21,ETF,GBP
VUKG.L,26.269311904907227,2019-07-28,ETF,GBP
VUKG.L,24.57687759399414,2019-08-04,ETF,GBP
VUKG.L,24.725374221801758,2019-08-11,ETF,GBP
VUKG.L,24.680622100830078,2019-08-18,ETF,GBP
VUKG.L,25.01218605041504,2019-09-01,ETF,GBP
VUKG.L,24.85352325439453,2019-09-08,ETF,GBP
VUKG.L,25.299009323120117,2019-09-15,ETF,GBP
VUKG.L,25.27256202697754,2019-09-22,ETF,GBP
VUKG.L,25.73902702331543,2019-09-29,ETF,GBP
VUKG.L,24.995311737060547,2019-10-06,ETF,GBP
VUKG.L,25.103893280029297,2019-10-13,ETF,GBP
VUKG.L,24.956384658813477,2019-10-20,ETF,GBP
VUKG.L,19.935361862182617,2020-03-29,ETF,GBP
VUKG.L,20.216487884521484,2020-04-05,ETF,GBP
VUKG.L,21.002349853515625,2020-04-19,ETF,GBP
VUKG.L,21.14903450012207,2020-04-26,ETF,GBP
VUKG.L,20.853557586669922,2020-05-03,ETF,GBP
VUKG.L,21.517866134643555,2020-05-10,ETF,GBP
VUKG.L,21.983095169067383,2020-05-17,ETF,GBP
VUKG.L,22.39593505859375,2020-05-31,ETF,GBP
VUKG.L,23.508712768554688,2020-06-07,ETF,GBP
VUKG.L,22.05132484436035,2020-06-14,ETF,GBP
VUKG.L,22.73694610595703,2020-06-21,ETF,GBP
VUKG.L,22.739049911499023,2020-06-28,ETF,GBP
VUKG.L,22.91150665283203,2020-07-05,ETF,GBP
VUKG.L,22.625476837158203,2020-07-12,ETF,GBP
VUKG.L,22.884164810180664,2020-07-19,ETF,GBP
VUKG.L,22.33524513244629,2020-07-26,ETF,GBP
VUKG.L,22.093381881713867,2020-08-02,ETF,GBP
VUKG.L,22.196439743041992,2020-08-09,ETF,GBP
VUKG.L,22.56448745727539,2020-08-16,ETF,GBP
VUKG.L,22.482463836669922,2020-08-23,ETF,GBP
VUKG.L,21.88517189025879,2020-09-06,ETF,GBP
VUKG.L,22.251123428344727,2020-09-13,ETF,GBP
VUKG.L,21.393043518066406,2020-09-20,ETF,GBP
VUKG.L,22.156665802001953,2020-09-27,ETF,GBP
VUKG.L,22.197053909301758,2020-10-04,ETF,GBP
VUKG.L,22.386247634887695,2020-10-11,ETF,GBP
VUKG.L,21.98873519897461,2020-10-18,ETF,GBP
VUKG.L,25.912628173828125,2021-03-28,ETF,GBP
VUKG.L,26.538848876953125,2021-04-11,ETF,GBP
VUKG.L,26.998802185058594,2021-04-18,ETF,GBP
VUKG.L,26.871395111083984,2021-04-25,ETF,GBP
VUKG.L,27.50409698486328,2021-05-09,ETF,GBP
VUKG.L,27.199621200561523,2021-05-16,ETF,GBP
VUKG.L,27.301116943359375,2021-05-23,ETF,GBP
VUKG.L,27.443628311157227,2021-06-06,ETF,GBP
VUKG.L,27.668210983276367,2021-06-13,ETF,GBP
VUKG.L,27.590572357177734,2021-06-20,ETF,GBP
VUKG.L,27.649457931518555,2021-06-27,ETF,GBP
VUKG.L,27.987525939941406,2021-07-04,ETF,GBP
VUKG.L,27.9351806640625,2021-07-11,ETF,GBP
VUKG.L,26.801021575927734,2021-07-18,ETF,GBP
VUKG.L,27.503326416015625,2021-07-25,ETF,GBP
VUKG.L,27.743244171142578,2021-08-01,ETF,GBP
VUKG.L,27.98097801208496,2021-08-08,ETF,GBP
VUKG.L,28.116212844848633,2021-08-15,ETF,GBP
VUKG.L,28.061681747436523,2021-08-22,ETF,GBP
VUKG.L,28.43464469909668,2021-09-05,ETF,GBP
VUKG.L,27.97755241394043,2021-09-12,ETF,GBP
VUKG.L,27.702938079833984,2021-09-19,ETF,GBP
VUKG.L,28.32948112487793,2021-09-26,ETF,GBP
VUKG.L,28.15900993347168,2021-10-03,ETF,GBP
VUKG.L,28.64828872680664,2021-10-10,ETF,GBP
VUKG.L,28.92724609375,2021-10-17,ETF,GBP
VUKG.L,29.029081344604492,2021-10-24,ETF,GBP
VUKG.L,30.916141510009766,2022-03-27,ETF,GBP
VUKG.L,31.227346420288086,2022-04-03,ETF,GBP
VUKG.L,31.51839256286621,2022-04-10,ETF,GBP
VUKG.L,30.60047149658203,2022-04-24,ETF,GBP
VUKG.L,29.960168838500977,2022-05-08,ETF,GBP
VUKG.L,30.927339553833008,2022-05-15,ETF,GBP
VUKG.L,31.173614501953125,2022-05-22,ETF,GBP
VUKG.L,31.625864028930664,2022-05-29,ETF,GBP
VUKG.L,31.684066772460938,2022-06-05,ETF,GBP
VUKG.L,30.000463485717773,2022-06-12,ETF,GBP
VUKG.L,30.083555221557617,2022-06-19,ETF,GBP
VUKG.L,30.780044555664062,2022-06-26,ETF,GBP
VUKG.L,30.572921752929688,2022-07-03,ETF,GBP
VUKG.L,30.53194808959961,2022-07-10,ETF,GBP
VUKG.L,30.59567642211914,2022-07-17,ETF,GBP
VUKG.L,30.98944664001465,2022-07-24,ETF,GBP
VUKG.L,31.47881317138672,2022-07-31,ETF,GBP
VUKG.L,31.808853149414062,2022-08-07,ETF,GBP
VUKG.L,32.01598358154297,2022-08-14,ETF,GBP
VUKG.L,32.16621398925781,2022-08-21,ETF,GBP
VUKG.L,31.189756393432617,2022-09-04,ETF,GBP
VUKG.L,32.02963638305664,2022-09-11,ETF,GBP
VUKG.L,30.369836807250977,2022-09-25,ETF,GBP
VUKG.L,29.987449645996094,2022-10-02,ETF,GBP
VUKG.L,30.227020263671875,2022-10-09,ETF,GBP
VUKG.L,30.03812599182129,2022-10-16,ETF,GBP
VUKG.L,30.475799560546875,2022-10-23,ETF,GBP
VUKG.L,33.456329345703125,2023-03-26,ETF,GBP
VUKG.L,34.25602722167969,2023-04-02,ETF,GBP
VUKG.L,35.261497497558594,2023-04-16,ETF,GBP
VUKG.L,35.41114807128906,2023-04-23,ETF,GBP
VUKG.L,34.807861328125,2023-05-14,ETF,GBP
VUKG.L,34.94348907470703,2023-05-21,ETF,GBP
VUKG.L,34.185874938964844,2023-06-04,ETF,GBP
VUKG.L,34.129756927490234,2023-06-11,ETF,GBP
VUKG.L,34.59742736816406,2023-06-18,ETF,GBP
VUKG.L,33.99675750732422,2023-06-25,ETF,GBP
VUKG.L,34.37040710449219,2023-07-02,ETF,GBP
VUKG.L,33.12177276611328,2023-07-09,ETF,GBP
VUKG.L,33.81467056274414,2023-07-16,ETF,GBP
VUKG.L,35.02782440185547,2023-07-23,ETF,GBP
VUKG.L,35.10823440551758,2023-07-30,ETF,GBP
VUKG.L,34.49337387084961,2023-08-06,ETF,GBP
VUKG.L,34.43189239501953,2023-08-13,ETF,GBP
VUKG.L,33.36298751831055,2023-08-20,ETF,GBP
VUKG.L,34.28763961791992,2023-09-03,ETF,GBP
VUKG.L,34.49337387084961,2023-09-10,ETF,GBP
VUKG.L,35.61836624145508,2023-09-17,ETF,GBP
VUKG.L,35.53942108154297,2023-09-24,ETF,GBP
VUKG.L,35.03226089477539,2023-10-01,ETF,GBP
VUKG.L,34.92939758300781,2023-10-08,ETF,GBP
VUKG.L,35.577701568603516,2023-10-15,ETF,GBP
VUKG.L,34.40310287475586,2023-10-22,ETF,GBP
VUKG.L,38.182254791259766,2024-04-07,ETF,GBP
VUKG.L,38.25254440307617,2024-04-14,ETF,GBP
VUKG.L,38.64517593383789,2024-04-21,ETF,GBP
VUKG.L,39.22442626953125,2024-04-28,ETF,GBP
VUKG.L,40.5647087097168,2024-05-12,ETF,GBP
VUKG.L,40.74163818359375,2024-05-19,ETF,GBP
VUKG.L,39.97575759887695,2024-06-02,ETF,GBP
VUKG.L,39.84730911254883,2024-06-09,ETF,GBP
VUKG.L,40.063785552978516,2024-06-16,ETF,GBP
VUKG.L,40.90316390991211,2024-06-23,ETF,GBP
VUKG.L,40.260704040527344,2024-06-30,ETF,GBP
VUKG.L,40.4133186340332,2024-07-07,ETF,GBP
VUKG.L,40.295166015625,2024-07-14,ETF,GBP
VUKG.L,40.42070770263672,2024-07-21,ETF,GBP
VUKG.L,40.86132049560547,2024-07-28,ETF,GBP
VUKG.L,39.4287109375,2024-08-04,ETF,GBP
VUKG.L,40.585628509521484,2024-08-11,ETF,GBP
VUKG.L,41.432395935058594,2024-08-18,ETF,GBP
VUKG.L,41.49147033691406,2024-09-01,ETF,GBP
VUKG.L,41.009010314941406,2024-09-08,ETF,GBP
VUKG.L,41.507843017578125,2024-09-15,ETF,GBP
VUKG.L,41.43330001831055,2024-09-22,ETF,GBP
VUKG.L,41.40347671508789,2024-09-29,ETF,GBP
VUKG.L,41.69669723510742,2024-10-06,ETF,GBP
VUKG.L,41.647003173828125,2024-10-13,ETF,GBP
VUKG.L,41.76130676269531,2024-10-20,ETF,GBP
HMWO.L,828.212158203125,2011-03-27,ETF,GBp
HMWO.L,837.4436645507812,2011-04-03,ETF,GBp
HMWO.L,827.9627685546875,2011-04-10,ETF,GBp
HMWO.L,808.0028686523438,2011-04-17,ETF,GBp
HMWO.L,830.7073364257812,2011-05-08,ETF,GBp
HMWO.L,830.08349609375,2011-05-15,ETF,GBp
HMWO.L,818.2325439453125,2011-05-22,ETF,GBp
HMWO.L,807.7532958984375,2011-06-05,ETF,GBp
HMWO.L,795.2783203125,2011-06-12,ETF,GBp
HMWO.L,796.0270385742188,2011-06-19,ETF,GBp
HMWO.L,805.0088500976562,2011-06-26,ETF,GBp
HMWO.L,844.179931640625,2011-07-03,ETF,GBp
HMWO.L,832.4537963867188,2011-07-10,ETF,GBp
HMWO.L,812.2442626953125,2011-07-17,ETF,GBp
HMWO.L,824.2200927734375,2011-07-24,ETF,GBp
HMWO.L,793.7813110351562,2011-07-31,ETF,GBp
HMWO.L,709.94970703125,2011-08-07,ETF,GBp
HMWO.L,727.9135131835938,2011-08-14,ETF,GBp
HMWO.L,690.7380981445312,2011-08-21,ETF,GBp
HMWO.L,706.7060546875,2011-09-04,ETF,GBp
HMWO.L,705.4586181640625,2011-09-11,ETF,GBp
HMWO.L,734.6500244140625,2011-09-18,ETF,GBp
HMWO.L,707.4547729492188,2011-09-25,ETF,GBp
HMWO.L,707.4547729492188,2011-10-02,ETF,GBp
HMWO.L,736.3965454101562,2011-10-09,ETF,GBp
HMWO.L,744.8795166015625,2011-10-16,ETF,GBp
HMWO.L,756.3564453125,2011-10-23,ETF,GBp
HMWO.L,833.077392578125,2012-03-25,ETF,GBp
HMWO.L,830.2083129882812,2012-04-01,ETF,GBp
HMWO.L,805.8820190429688,2012-04-15,ETF,GBp
HMWO.L,785.0488891601562,2012-04-22,ETF,GBp
HMWO.L,799.5198364257812,2012-04-29,ETF,GBp
HMWO.L,765.8372802734375,2012-05-13,ETF,GBp
HMWO.L,757.1051635742188,2012-05-20,ETF,GBp
HMWO.L,774.3206176757812,2012-06-10,ETF,GBp
HMWO.L,780.932373046875,2012-06-17,ETF,GBp
HMWO.L,770.453125,2012-06-24,ETF,GBp
HMWO.L,795.9021606445312,2012-07-01,ETF,GBp
HMWO.L,795.6524658203125,2012-07-08,ETF,GBp
HMWO.L,792.4091186523438,2012-07-15,ETF,GBp
HMWO.L,779.5597534179688,2012-07-22,ETF,GBp
HMWO.L,801.765380859375,2012-07-29,ETF,GBp
HMWO.L,815.3630981445312,2012-08-05,ETF,GBp
HMWO.L,814.6145629882812,2012-08-12,ETF,GBp
HMWO.L,823.7213134765625,2012-08-19,ETF,GBp
HMWO.L,810.373046875,2012-09-02,ETF,GBp
HMWO.L,822.7232055664062,2012-09-09,ETF,GBp
HMWO.L,831.9546508789062,2012-09-16,ETF,GBp
HMWO.L,827.5884399414062,2012-09-23,ETF,GBp
HMWO.L,826.71533203125,2012-09-30,ETF,GBp
HMWO.L,832.0794677734375,2012-10-07,ETF,GBp
HMWO.L,817.733154296875,2012-10-14,ETF,GBp
HMWO.L,824.5946044921875,2012-10-21,ETF,GBp
HMWO.L,935.870849609375,2013-04-07,ETF,GBp
HMWO.L,948.4707641601562,2013-04-14,ETF,GBp
HMWO.L,933.7503051757812,2013-04-21,ETF,GBp
HMWO.L,948.2213745117188,2013-04-28,ETF,GBp
HMWO.L,980.7809448242188,2013-05-12,ETF,GBp
HMWO.L,1003.4855346679688,2013-05-19,ETF,GBp
HMWO.L,958.5753784179688,2013-06-02,ETF,GBp
HMWO.L,955.58154296875,2013-06-09,ETF,GBp
HMWO.L,948.096435546875,2013-06-16,ETF,GBp
HMWO.L,908.4262084960938,2013-06-23,ETF,GBp
HMWO.L,957.3280029296875,2013-06-30,ETF,GBp
HMWO.L,982.7769775390625,2013-07-07,ETF,GBp
HMWO.L,1002.4873046875,2013-07-14,ETF,GBp
HMWO.L,989.5133666992188,2013-07-21,ETF,GBp
HMWO.L,980.5316162109375,2013-07-28,ETF,GBp
HMWO.L,997.9964599609375,2013-08-04,ETF,GBp
HMWO.L,984.6480102539062,2013-08-11,ETF,GBp
HMWO.L,961.0703735351562,2013-08-18,ETF,GBp
HMWO.L,959.573486328125,2013-09-01,ETF,GBp
HMWO.L,962.8169555664062,2013-09-08,ETF,GBp
HMWO.L,975.1671752929688,2013-09-15,ETF,GBp
HMWO.L,970.8010864257812,2013-09-22,ETF,GBp
HMWO.L,955.58154296875,2013-09-29,ETF,GBp
HMWO.L,958.9497680664062,2013-10-06,ETF,GBp
HMWO.L,970.6763916015625,2013-10-13,ETF,GBp
HMWO.L,988.2658081054688,2013-10-20,ETF,GBp
HMWO.L,1004.017578125,2014-03-30,ETF,GBp
HMWO.L,1002.5206298828125,2014-04-06,ETF,GBp
HMWO.L,986.3026123046875,2014-04-13,ETF,GBp
HMWO.L,992.9599609375,2014-04-27,ETF,GBp
HMWO.L,1004.0632934570312,2014-05-11,ETF,GBp
HMWO.L,1005.0616455078125,2014-05-18,ETF,GBp
HMWO.L,1027.5181884765625,2014-06-01,ETF,GBp
HMWO.L,1037.998291015625,2014-06-08,ETF,GBp
HMWO.L,1019.0347290039062,2014-06-15,ETF,GBp
HMWO.L,1027.7677001953125,2014-06-22,ETF,GBp
HMWO.L,1024.025146484375,2014-06-29,ETF,GBp
HMWO.L,1029.015380859375,2014-07-06,ETF,GBp
HMWO.L,1029.264404296875,2014-07-13,ETF,GBp
HMWO.L,1017.606201171875,2014-07-20,ETF,GBp
HMWO.L,1028.3365478515625,2014-07-27,ETF,GBp
HMWO.L,1010.619384765625,2014-08-03,ETF,GBp
HMWO.L,1015.6100463867188,2014-08-10,ETF,GBp
HMWO.L,1032.3291015625,2014-08-17,ETF,GBp
HMWO.L,1051.543212890625,2014-08-31,ETF,GBp
HMWO.L,1080.2391357421875,2014-09-07,ETF,GBp
HMWO.L,1064.0203857421875,2014-09-14,ETF,GBp
HMWO.L,1059.2786865234375,2014-09-21,ETF,GBp
HMWO.L,1049.2974853515625,2014-09-28,ETF,GBp
HMWO.L,1051.293701171875,2014-10-05,ETF,GBp
HMWO.L,1011.6173706054688,2014-10-12,ETF,GBp
HMWO.L,1002.1776733398438,2014-10-19,ETF,GBp
HMWO.L,1183.8875732421875,2015-03-29,ETF,GBp
HMWO.L,1211.8377685546875,2015-04-12,ETF,GBp
HMWO.L,1187.4366455078125,2015-04-19,ETF,GBp
HMWO.L,1181.4468994140625,2015-04-26,ETF,GBp
HMWO.L,1146.0087890625,2015-05-10,ETF,GBp
HMWO.L,1149.752197265625,2015-05-17,ETF,GBp
HMWO.L,1166.472900390625,2015-05-31,ETF,GBp
HMWO.L,1147.2564697265625,2015-06-07,ETF,GBp
HMWO.L,1125.294677734375,2015-06-14,ETF,GBp
HMWO.L,1135.2774658203125,2015-06-21,ETF,GBp
HMWO.L,1106.078125,2015-06-28,ETF,GBp
HMWO.L,1106.3277587890625,2015-07-05,ETF,GBp
HMWO.L,1129.5372314453125,2015-07-12,ETF,GBp
HMWO.L,1133.101318359375,2015-07-19,ETF,GBp
HMWO.L,1102.1529541015625,2015-07-26,ETF,GBp
HMWO.L,1120.6220703125,2015-08-02,ETF,GBp
HMWO.L,1126.113037109375,2015-08-09,ETF,GBp
HMWO.L,1110.1397705078125,2015-08-16,ETF,GBp
HMWO.L,1001.072509765625,2015-08-23,ETF,GBp
HMWO.L,1043.5009765625,2015-09-06,ETF,GBp
HMWO.L,1044.00048828125,2015-09-13,ETF,GBp
HMWO.L,1046.246826171875,2015-09-20,ETF,GBp
HMWO.L,1024.533447265625,2015-09-27,ETF,GBp
HMWO.L,1070.7059326171875,2015-10-04,ETF,GBp
HMWO.L,1084.18359375,2015-10-11,ETF,GBp
HMWO.L,1074.74462890625,2015-10-18,ETF,GBp
HMWO.L,1140.9334716796875,2016-04-03,ETF,GBp
HMWO.L,1140.9334716796875,2016-04-10,ETF,GBp
HMWO.L,1167.39111328125,2016-04-17,ETF,GBp
HMWO.L,1145.7340087890625,2016-04-24,ETF,GBp
HMWO.L,1127.0130615234375,2016-05-08,ETF,GBp
HMWO.L,1132.5042724609375,2016-05-15,ETF,GBp
HMWO.L,1122.020751953125,2016-05-22,ETF,GBp
HMWO.L,1156.717529296875,2016-06-05,ETF,GBp
HMWO.L,1149.7279052734375,2016-06-12,ETF,GBp
HMWO.L,1130.2581787109375,2016-06-19,ETF,GBp
HMWO.L,1182.6771240234375,2016-06-26,ETF,GBp
HMWO.L,1239.09033203125,2016-07-03,ETF,GBp
HMWO.L,1287.7650146484375,2016-07-10,ETF,GBp
HMWO.L,1276.033203125,2016-07-17,ETF,GBp
HMWO.L,1281.86767578125,2016-07-24,ETF,GBp
HMWO.L,1287.359619140625,2016-07-31,ETF,GBp
HMWO.L,1304.834228515625,2016-08-07,ETF,GBp
HMWO.L,1339.2833251953125,2016-08-14,ETF,GBp
HMWO.L,1302.8370361328125,2016-08-21,ETF,GBp
HMWO.L,1292.851806640625,2016-09-04,ETF,GBp
HMWO.L,1270.8841552734375,2016-09-11,ETF,GBp
HMWO.L,1296.3465576171875,2016-09-18,ETF,GBp
HMWO.L,1311.324462890625,2016-09-25,ETF,GBp
HMWO.L,1332.7930908203125,2016-10-02,ETF,GBp
HMWO.L,1383.2188720703125,2016-10-09,ETF,GBp
HMWO.L,1376.479248046875,2016-10-16,ETF,GBp
HMWO.L,1384.781982421875,2016-10-23,ETF,GBp
HMWO.L,1455.2359619140625,2017-03-26,ETF,GBp
HMWO.L,1470.9642333984375,2017-04-02,ETF,GBp
HMWO.L,1479.9512939453125,2017-04-09,ETF,GBp
HMWO.L,1449.3173828125,2017-04-23,ETF,GBp
HMWO.L,1451.065185546875,2017-05-07,ETF,GBp
HMWO.L,1461.8009033203125,2017-05-14,ETF,GBp
HMWO.L,1454.061279296875,2017-05-21,ETF,GBp
HMWO.L,1485.0203857421875,2017-06-04,ETF,GBp
HMWO.L,1505.4927978515625,2017-06-11,ETF,GBp
HMWO.L,1511.235107421875,2017-06-18,ETF,GBp
HMWO.L,1505.4927978515625,2017-06-25,ETF,GBp
HMWO.L,1482.273681640625,2017-07-02,ETF,GBp
HMWO.L,1483.272216796875,2017-07-09,ETF,GBp
HMWO.L,1488.76513671875,2017-07-16,ETF,GBp
HMWO.L,1482.8709716796875,2017-07-23,ETF,GBp
HMWO.L,1473.6329345703125,2017-07-30,ETF,GBp
HMWO.L,1499.8499755859375,2017-08-06,ETF,GBp
HMWO.L,1492.858642578125,2017-08-13,ETF,GBp
HMWO.L,1484.618896484375,2017-08-20,ETF,GBp
HMWO.L,1501.09814453125,2017-09-03,ETF,GBp
HMWO.L,1492.359130859375,2017-09-10,ETF,GBp
HMWO.L,1466.142578125,2017-09-17,ETF,GBp
HMWO.L,1464.64404296875,2017-09-24,ETF,GBp
HMWO.L,1500.3489990234375,2017-10-01,ETF,GBp
HMWO.L,1527.314697265625,2017-10-08,ETF,GBp
HMWO.L,1523.3199462890625,2017-10-15,ETF,GBp
HMWO.L,1531.6304931640625,2017-10-22,ETF,GBp
HMWO.L,1428.305908203125,2018-03-25,ETF,GBp
HMWO.L,1463.7635498046875,2018-04-08,ETF,GBp
HMWO.L,1461.765869140625,2018-04-15,ETF,GBp
HMWO.L,1498.04541015625,2018-04-22,ETF,GBp
HMWO.L,1515.775390625,2018-04-29,ETF,GBp
HMWO.L,1567.217041015625,2018-05-13,ETF,GBp
HMWO.L,1581.7001953125,2018-05-20,ETF,GBp
HMWO.L,1586.6947021484375,2018-06-03,ETF,GBp
HMWO.L,1600.678955078125,2018-06-10,ETF,GBp
HMWO.L,1599.180419921875,2018-06-17,ETF,GBp
HMWO.L,1565.96826171875,2018-06-24,ETF,GBp
HMWO.L,1577.4552001953125,2018-07-01,ETF,GBp
HMWO.L,1605.4234619140625,2018-07-08,ETF,GBp
HMWO.L,1607.6710205078125,2018-07-15,ETF,GBp
HMWO.L,1618.0198974609375,2018-07-22,ETF,GBp
HMWO.L,1624.51318359375,2018-07-29,ETF,GBp
HMWO.L,1652.233154296875,2018-08-05,ETF,GBp
HMWO.L,1662.2225341796875,2018-08-12,ETF,GBp
HMWO.L,1672.2117919921875,2018-08-19,ETF,GBp
HMWO.L,1681.9515380859375,2018-09-02,ETF,GBp
HMWO.L,1641.994384765625,2018-09-09,ETF,GBp
HMWO.L,1643.9921875,2018-09-16,ETF,GBp
HMWO.L,1663.970703125,2018-09-23,ETF,GBp
HMWO.L,1679.454345703125,2018-09-30,ETF,GBp
HMWO.L,1634.2525634765625,2018-10-07,ETF,GBp
HMWO.L,1567.8236083984375,2018-10-14,ETF,GBp
HMWO.L,1575.3873291015625,2018-10-21,ETF,GBp
HMWO.L,1619.15869140625,2019-03-31,ETF,GBp
HMWO.L,1647.3809814453125,2019-04-07,ETF,GBp
HMWO.L,1639.1024169921875,2019-04-14,ETF,GBp
HMWO.L,1679.0653076171875,2019-04-28,ETF,GBp
HMWO.L,1603.385498046875,2019-05-12,ETF,GBp
HMWO.L,1652.96435546875,2019-05-19,ETF,GBp
HMWO.L,1624.3660888671875,2019-06-02,ETF,GBp
HMWO.L,1690.1793212890625,2019-06-09,ETF,GBp
HMWO.L,1700.42041015625,2019-06-16,ETF,GBp
HMWO.L,1716.155517578125,2019-06-23,ETF,GBp
HMWO.L,1734.5135498046875,2019-06-30,ETF,GBp
HMWO.L,1757.99169921875,2019-07-07,ETF,GBp
HMWO.L,1771.604248046875,2019-07-14,ETF,GBp
HMWO.L,1748.8682861328125,2019-07-21,ETF,GBp
HMWO.L,1802.1976318359375,2019-07-28,ETF,GBp
HMWO.L,1723.889892578125,2019-08-04,ETF,GBp
HMWO.L,1747.6192626953125,2019-08-11,ETF,GBp
HMWO.L,1751.2412109375,2019-08-18,ETF,GBp
HMWO.L,1760.98291015625,2019-09-01,ETF,GBp
HMWO.L,1761.732177734375,2019-09-08,ETF,GBp
HMWO.L,1766.103515625,2019-09-15,ETF,GBp
HMWO.L,1760.73291015625,2019-09-22,ETF,GBp
HMWO.L,1772.972412109375,2019-09-29,ETF,GBp
HMWO.L,1750.8665771484375,2019-10-06,ETF,GBp
HMWO.L,1732.1328125,2019-10-13,ETF,GBp
HMWO.L,1694.3697509765625,2019-10-20,ETF,GBp
HMWO.L,1499.0810546875,2020-03-29,ETF,GBp
HMWO.L,1514.4442138671875,2020-04-05,ETF,GBp
HMWO.L,1615.740234375,2020-04-19,ETF,GBp
HMWO.L,1618.580322265625,2020-04-26,ETF,GBp
HMWO.L,1587.7275390625,2020-05-03,ETF,GBp
HMWO.L,1660.5501708984375,2020-05-10,ETF,GBp
HMWO.L,1696.898681640625,2020-05-17,ETF,GBp
HMWO.L,1730.499267578125,2020-05-31,ETF,GBp
HMWO.L,1793.7039794921875,2020-06-07,ETF,GBp
HMWO.L,1710.638916015625,2020-06-14,ETF,GBp
HMWO.L,1776.9658203125,2020-06-21,ETF,GBp
HMWO.L,1774.5927734375,2020-06-28,ETF,GBp
HMWO.L,1815.6878662109375,2020-07-05,ETF,GBp
HMWO.L,1822.8077392578125,2020-07-12,ETF,GBp
HMWO.L,1818.013671875,2020-07-19,ETF,GBp
HMWO.L,1783.287109375,2020-07-26,ETF,GBp
HMWO.L,1781.1636962890625,2020-08-02,ETF,GBp
HMWO.L,1797.2777099609375,2020-08-09,ETF,GBp
HMWO.L,1826.8826904296875,2020-08-16,ETF,GBp
HMWO.L,1842.74658203125,2020-08-23,ETF,GBp
HMWO.L,1831.75439453125,2020-09-06,ETF,GBp
HMWO.L,1864.2322998046875,2020-09-13,ETF,GBp
HMWO.L,1798.52685546875,2020-09-20,ETF,GBp
HMWO.L,1842.74658203125,2020-09-27,ETF,GBp
HMWO.L,1851.240966796875,2020-10-04,ETF,GBp
HMWO.L,1896.710205078125,2020-10-11,ETF,GBp
HMWO.L,1881.095703125,2020-10-18,ETF,GBp
HMWO.L,2038.748291015625,2021-03-28,ETF,GBp
HMWO.L,2121.07275390625,2021-04-11,ETF,GBp
HMWO.L,2114.201904296875,2021-04-18,ETF,GBp
HMWO.L,2129.024658203125,2021-04-25,ETF,GBp
HMWO.L,2111.53515625,2021-05-09,ETF,GBp
HMWO.L,2076.804931640625,2021-05-16,ETF,GBp
HMWO.L,2103.289306640625,2021-05-23,ETF,GBp
HMWO.L,2119.530029296875,2021-06-06,ETF,GBp
HMWO.L,2140.642822265625,2021-06-13,ETF,GBp
HMWO.L,2148.888671875,2021-06-20,ETF,GBp
HMWO.L,2178.496337890625,2021-06-27,ETF,GBp
HMWO.L,2209.97802734375,2021-07-04,ETF,GBp
HMWO.L,2215.599365234375,2021-07-11,ETF,GBp
HMWO.L,2173.3388671875,2021-07-18,ETF,GBp
HMWO.L,2226.685546875,2021-07-25,ETF,GBp
HMWO.L,2222.31298828125,2021-08-01,ETF,GBp
HMWO.L,2236.05517578125,2021-08-08,ETF,GBp
HMWO.L,2246.4248046875,2021-08-15,ETF,GBp
HMWO.L,2273.66015625,2021-08-22,ETF,GBp
HMWO.L,2305.76806640625,2021-09-05,ETF,GBp
HMWO.L,2260.292724609375,2021-09-12,ETF,GBp
HMWO.L,2228.80908203125,2021-09-19,ETF,GBp
HMWO.L,2265.0400390625,2021-09-26,ETF,GBp
HMWO.L,2202.573486328125,2021-10-03,ETF,GBp
HMWO.L,2251.796630859375,2021-10-10,ETF,GBp
HMWO.L,2275.534423828125,2021-10-17,ETF,GBp
HMWO.L,2294.478271484375,2021-10-24,ETF,GBp
HMWO.L,2332.900390625,2022-03-27,ETF,GBp
HMWO.L,2355.39013671875,2022-04-03,ETF,GBp
HMWO.L,2296.917724609375,2022-04-10,ETF,GBp
HMWO.L,2239.410888671875,2022-04-24,ETF,GBp
HMWO.L,2180.1865234375,2022-05-08,ETF,GBp
HMWO.L,2201.17724609375,2022-05-15,ETF,GBp
HMWO.L,2153.947509765625,2022-05-22,ETF,GBp
HMWO.L,2242.534423828125,2022-05-29,ETF,GBp
HMWO.L,2243.033935546875,2022-06-05,ETF,GBp
HMWO.L,2107.592529296875,2022-06-12,ETF,GBp
HMWO.L,2060.363037109375,2022-06-19,ETF,GBp
HMWO.L,2152.3232421875,2022-06-26,ETF,GBp
HMWO.L,2125.084716796875,2022-07-03,ETF,GBp
HMWO.L,2176.562744140625,2022-07-10,ETF,GBp
HMWO.L,2173.938720703125,2022-07-17,ETF,GBp
HMWO.L,2203.04833984375,2022-07-24,ETF,GBp
