Ticker,Old Price,Date,Type,Original Currency,FX Ticker,FX Rate
^GSPC,1314.780029296875,2006-09-22,INDEX,USD,GBP=X,
^GSPC,1335.8499755859375,2006-09-29,INDEX,USD,GBP=X,
^GSPC,1349.5899658203125,2006-10-06,INDEX,USD,GBP=X,
^GSPC,1365.6199951171875,2006-10-13,INDEX,USD,GBP=X,
^GSPC,1368.5999755859375,2006-10-20,INDEX,USD,GBP=X,
^GSPC,1377.3399658203125,2006-10-27,INDEX,USD,GBP=X,
^GSPC,1420.8599853515625,2007-03-30,INDEX,USD,GBP=X,
^GSPC,1452.8499755859375,2007-04-13,INDEX,USD,GBP=X,
^GSPC,1484.3499755859375,2007-04-20,INDEX,USD,GBP=X,
^GSPC,1494.0699462890625,2007-04-27,INDEX,USD,GBP=X,
^GSPC,1505.6199951171875,2007-05-04,INDEX,USD,GBP=X,
^GSPC,1505.8499755859375,2007-05-11,INDEX,USD,GBP=X,
^GSPC,1522.75,2007-05-18,INDEX,USD,GBP=X,
^GSPC,1515.72998046875,2007-05-25,INDEX,USD,GBP=X,
^GSPC,1536.3399658203125,2007-06-01,INDEX,USD,GBP=X,
^GSPC,1507.6700439453125,2007-06-08,INDEX,USD,GBP=X,
^GSPC,1532.9100341796875,2007-06-15,INDEX,USD,GBP=X,
^GSPC,1502.56005859375,2007-06-22,INDEX,USD,GBP=X,
^GSPC,1503.3499755859375,2007-06-29,INDEX,USD,GBP=X,
^GSPC,1530.43994140625,2007-07-06,INDEX,USD,GBP=X,
^GSPC,1552.5,2007-07-13,INDEX,USD,GBP=X,
^GSPC,1534.0999755859375,2007-07-20,INDEX,USD,GBP=X,
^GSPC,1458.949951171875,2007-07-27,INDEX,USD,GBP=X,
^GSPC,1433.06005859375,2007-08-03,INDEX,USD,GBP=X,
^GSPC,1453.6400146484375,2007-08-10,INDEX,USD,GBP=X,
^GSPC,1445.93994140625,2007-08-17,INDEX,USD,GBP=X,
^GSPC,1479.3699951171875,2007-08-24,INDEX,USD,GBP=X,
^GSPC,1473.989990234375,2007-08-31,INDEX,USD,GBP=X,
^GSPC,1453.550048828125,2007-09-07,INDEX,USD,GBP=X,
^GSPC,1484.25,2007-09-14,INDEX,USD,GBP=X,
^GSPC,1525.75,2007-09-21,INDEX,USD,GBP=X,
^GSPC,1526.75,2007-09-28,INDEX,USD,GBP=X,
^GSPC,1557.5899658203125,2007-10-05,INDEX,USD,GBP=X,
^GSPC,1561.800048828125,2007-10-12,INDEX,USD,GBP=X,
^GSPC,1500.6300048828125,2007-10-19,INDEX,USD,GBP=X,
^GSPC,1535.280029296875,2007-10-26,INDEX,USD,GBP=X,
^GSPC,1407.219970703125,2007-11-26,INDEX,USD,GBP=X,
^GSPC,1454.97998046875,2007-12-18,INDEX,USD,GBP=X,
^GSPC,1453.0,2007-12-19,INDEX,USD,GBP=X,
^GSPC,1325.18994140625,2008-01-18,INDEX,USD,GBP=X,
^GSPC,1310.5,2008-01-22,INDEX,USD,GBP=X,
^GSPC,1322.699951171875,2008-03-31,INDEX,USD,GBP=X,
^GSPC,1370.4000244140625,2008-04-04,INDEX,USD,GBP=X,
^GSPC,1332.8299560546875,2008-04-11,INDEX,USD,GBP=X,
^GSPC,1390.3299560546875,2008-04-18,INDEX,USD,GBP=X,
^GSPC,1397.8399658203125,2008-04-25,INDEX,USD,GBP=X,
^GSPC,1385.5899658203125,2008-04-30,INDEX,USD,GBP=X,
^GSPC,1413.9000244140625,2008-05-02,INDEX,USD,GBP=X,
^GSPC,1388.280029296875,2008-05-09,INDEX,USD,GBP=X,
^GSPC,1425.3499755859375,2008-05-16,INDEX,USD,GBP=X,
^GSPC,1375.9300537109375,2008-05-23,INDEX,USD,GBP=X,
^GSPC,1400.3800048828125,2008-05-30,INDEX,USD,GBP=X,
^GSPC,1360.6800537109375,2008-06-06,INDEX,USD,GBP=X,
^GSPC,1360.030029296875,2008-06-13,INDEX,USD,GBP=X,
^GSPC,1317.9300537109375,2008-06-20,INDEX,USD,GBP=X,
^GSPC,1278.3800048828125,2008-06-27,INDEX,USD,GBP=X,
^GSPC,1280.0,2008-06-30,INDEX,USD,GBP=X,
^GSPC,1239.489990234375,2008-07-11,INDEX,USD,GBP=X,
^GSPC,1260.6800537109375,2008-07-18,INDEX,USD,GBP=X,
^GSPC,1257.760009765625,2008-07-25,INDEX,USD,GBP=X,
^GSPC,1260.31005859375,2008-08-01,INDEX,USD,GBP=X,
^GSPC,1296.3199462890625,2008-08-08,INDEX,USD,GBP=X,
^GSPC,1298.199951171875,2008-08-15,INDEX,USD,GBP=X,
^GSPC,1292.199951171875,2008-08-22,INDEX,USD,GBP=X,
^GSPC,1282.8299560546875,2008-08-29,INDEX,USD,GBP=X,
^GSPC,1242.31005859375,2008-09-05,INDEX,USD,GBP=X,
^GSPC,1251.699951171875,2008-09-12,INDEX,USD,GBP=X,
^GSPC,1255.0799560546875,2008-09-19,INDEX,USD,GBP=X,
^GSPC,1213.27001953125,2008-09-26,INDEX,USD,GBP=X,
^GSPC,1099.22998046875,2008-10-03,INDEX,USD,GBP=X,
^GSPC,899.219970703125,2008-10-10,INDEX,USD,GBP=X,
^GSPC,940.5499877929688,2008-10-17,INDEX,USD,GBP=X,
^GSPC,876.77001953125,2008-10-24,INDEX,USD,GBP=X,
^GSPC,842.5,2009-04-03,INDEX,USD,GBP=X,
^GSPC,869.5999755859375,2009-04-17,INDEX,USD,GBP=X,
^GSPC,866.22998046875,2009-04-24,INDEX,USD,GBP=X,
^GSPC,877.52001953125,2009-05-01,INDEX,USD,GBP=X,
^GSPC,929.22998046875,2009-05-08,INDEX,USD,GBP=X,
^GSPC,882.8800048828125,2009-05-15,INDEX,USD,GBP=X,
^GSPC,887.0,2009-05-22,INDEX,USD,GBP=X,
^GSPC,919.1400146484375,2009-05-29,INDEX,USD,GBP=X,
^GSPC,940.0900268554688,2009-06-05,INDEX,USD,GBP=X,
^GSPC,946.2100219726562,2009-06-12,INDEX,USD,GBP=X,
^GSPC,921.22998046875,2009-06-19,INDEX,USD,GBP=X,
^GSPC,918.9000244140625,2009-06-26,INDEX,USD,GBP=X,
^GSPC,879.1300048828125,2009-07-10,INDEX,USD,GBP=X,
^GSPC,940.3800048828125,2009-07-17,INDEX,USD,GBP=X,
^GSPC,979.260009765625,2009-07-24,INDEX,USD,GBP=X,
^GSPC,987.47998046875,2009-07-31,INDEX,USD,GBP=X,
^GSPC,1010.47998046875,2009-08-07,INDEX,USD,GBP=X,
^GSPC,1004.0900268554688,2009-08-14,INDEX,USD,GBP=X,
^GSPC,1026.1300048828125,2009-08-21,INDEX,USD,GBP=X,
^GSPC,1028.9300537109375,2009-08-28,INDEX,USD,GBP=X,
^GSPC,1016.4000244140625,2009-09-04,INDEX,USD,GBP=X,
^GSPC,1042.72998046875,2009-09-11,INDEX,USD,GBP=X,
^GSPC,1068.300048828125,2009-09-18,INDEX,USD,GBP=X,
^GSPC,1044.3800048828125,2009-09-25,INDEX,USD,GBP=X,
^GSPC,1025.2099609375,2009-10-02,INDEX,USD,GBP=X,
^GSPC,1071.489990234375,2009-10-09,INDEX,USD,GBP=X,
^GSPC,1087.6800537109375,2009-10-16,INDEX,USD,GBP=X,
^GSPC,1079.5999755859375,2009-10-23,INDEX,USD,GBP=X,
^GSPC,1194.3699951171875,2010-04-09,INDEX,USD,GBP=X,
^GSPC,1192.1300048828125,2010-04-16,INDEX,USD,GBP=X,
^GSPC,1217.280029296875,2010-04-23,INDEX,USD,GBP=X,
^GSPC,1186.68994140625,2010-04-30,INDEX,USD,GBP=X,
^GSPC,1110.8800048828125,2010-05-07,INDEX,USD,GBP=X,
^GSPC,1135.6800537109375,2010-05-14,INDEX,USD,GBP=X,
^GSPC,1087.68994140625,2010-05-21,INDEX,USD,GBP=X,
^GSPC,1089.4100341796875,2010-05-28,INDEX,USD,GBP=X,
^GSPC,1064.8800048828125,2010-06-04,INDEX,USD,GBP=X,
^GSPC,1091.5999755859375,2010-06-11,INDEX,USD,GBP=X,
^GSPC,1117.510009765625,2010-06-18,INDEX,USD,GBP=X,
^GSPC,1076.760009765625,2010-06-25,INDEX,USD,GBP=X,
^GSPC,1022.5800170898438,2010-07-02,INDEX,USD,GBP=X,
^GSPC,1077.9599609375,2010-07-09,INDEX,USD,GBP=X,
^GSPC,1064.8800048828125,2010-07-16,INDEX,USD,GBP=X,
^GSPC,1102.6600341796875,2010-07-23,INDEX,USD,GBP=X,
^GSPC,1101.5999755859375,2010-07-30,INDEX,USD,GBP=X,
^GSPC,1121.6400146484375,2010-08-06,INDEX,USD,GBP=X,
^GSPC,1079.25,2010-08-13,INDEX,USD,GBP=X,
^GSPC,1071.68994140625,2010-08-20,INDEX,USD,GBP=X,
^GSPC,1064.5899658203125,2010-08-27,INDEX,USD,GBP=X,
^GSPC,1104.510009765625,2010-09-03,INDEX,USD,GBP=X,
^GSPC,1109.550048828125,2010-09-10,INDEX,USD,GBP=X,
^GSPC,1125.5899658203125,2010-09-17,INDEX,USD,GBP=X,
^GSPC,1148.6700439453125,2010-09-24,INDEX,USD,GBP=X,
^GSPC,1146.239990234375,2010-10-01,INDEX,USD,GBP=X,
^GSPC,1165.1500244140625,2010-10-08,INDEX,USD,GBP=X,
^GSPC,1176.18994140625,2010-10-15,INDEX,USD,GBP=X,
^GSPC,1183.0799560546875,2010-10-22,INDEX,USD,GBP=X,
^GSPC,1183.260009765625,2010-10-29,INDEX,USD,GBP=X,
^GSPC,1332.4100341796875,2011-04-01,INDEX,USD,GBP=X,
^GSPC,1328.1700439453125,2011-04-08,INDEX,USD,GBP=X,
^GSPC,1314.52001953125,2011-04-14,INDEX,USD,GBP=X,
^GSPC,1319.6800537109375,2011-04-15,INDEX,USD,GBP=X,
^GSPC,1363.6099853515625,2011-04-29,INDEX,USD,GBP=X,
^GSPC,1340.199951171875,2011-05-06,INDEX,USD,GBP=X,
^GSPC,1337.77001953125,2011-05-13,INDEX,USD,GBP=X,
^GSPC,1333.27001953125,2011-05-20,INDEX,USD,GBP=X,
^GSPC,1331.0999755859375,2011-05-27,INDEX,USD,GBP=X,
^GSPC,1300.1600341796875,2011-06-03,INDEX,USD,GBP=X,
^GSPC,1270.97998046875,2011-06-10,INDEX,USD,GBP=X,
^GSPC,1271.5,2011-06-17,INDEX,USD,GBP=X,
^GSPC,1268.449951171875,2011-06-24,INDEX,USD,GBP=X,
^GSPC,1339.6700439453125,2011-07-01,INDEX,USD,GBP=X,
^GSPC,1343.800048828125,2011-07-08,INDEX,USD,GBP=X,
^GSPC,1316.1400146484375,2011-07-15,INDEX,USD,GBP=X,
^GSPC,1345.02001953125,2011-07-22,INDEX,USD,GBP=X,
^GSPC,1292.280029296875,2011-07-29,INDEX,USD,GBP=X,
^GSPC,1199.3800048828125,2011-08-05,INDEX,USD,GBP=X,
^GSPC,1178.81005859375,2011-08-12,INDEX,USD,GBP=X,
^GSPC,1123.530029296875,2011-08-19,INDEX,USD,GBP=X,
^GSPC,1176.800048828125,2011-08-26,INDEX,USD,GBP=X,
^GSPC,1173.969970703125,2011-09-02,INDEX,USD,GBP=X,
^GSPC,1154.22998046875,2011-09-09,INDEX,USD,GBP=X,
^GSPC,1216.010009765625,2011-09-16,INDEX,USD,GBP=X,
^GSPC,1136.4300537109375,2011-09-23,INDEX,USD,GBP=X,
^GSPC,1131.4200439453125,2011-09-30,INDEX,USD,GBP=X,
^GSPC,1155.4599609375,2011-10-07,INDEX,USD,GBP=X,
^GSPC,1224.5799560546875,2011-10-14,INDEX,USD,GBP=X,
^GSPC,1238.25,2011-10-21,INDEX,USD,GBP=X,
^GSPC,1285.0899658203125,2011-10-28,INDEX,USD,GBP=X,
^GSPC,1408.469970703125,2012-03-30,INDEX,USD,GBP=X,
^GSPC,1370.260009765625,2012-04-13,INDEX,USD,GBP=X,
^GSPC,1378.530029296875,2012-04-20,INDEX,USD,GBP=X,
^GSPC,1403.3599853515625,2012-04-27,INDEX,USD,GBP=X,
^GSPC,1369.0999755859375,2012-05-04,INDEX,USD,GBP=X,
^GSPC,1353.3900146484375,2012-05-11,INDEX,USD,GBP=X,
^GSPC,1295.219970703125,2012-05-18,INDEX,USD,GBP=X,
^GSPC,1317.8199462890625,2012-05-25,INDEX,USD,GBP=X,
^GSPC,1278.0400390625,2012-06-01,INDEX,USD,GBP=X,
^GSPC,1325.6600341796875,2012-06-08,INDEX,USD,GBP=X,
^GSPC,1342.8399658203125,2012-06-15,INDEX,USD,GBP=X,
^GSPC,1335.02001953125,2012-06-22,INDEX,USD,GBP=X,
^GSPC,1362.1600341796875,2012-06-29,INDEX,USD,GBP=X,
^GSPC,1354.6800537109375,2012-07-06,INDEX,USD,GBP=X,
^GSPC,1356.780029296875,2012-07-13,INDEX,USD,GBP=X,
^GSPC,1362.6600341796875,2012-07-20,INDEX,USD,GBP=X,
^GSPC,1385.969970703125,2012-07-27,INDEX,USD,GBP=X,
^GSPC,1390.989990234375,2012-08-03,INDEX,USD,GBP=X,
^GSPC,1405.8699951171875,2012-08-10,INDEX,USD,GBP=X,
^GSPC,1418.1600341796875,2012-08-17,INDEX,USD,GBP=X,
^GSPC,1411.1300048828125,2012-08-24,INDEX,USD,GBP=X,
^GSPC,1406.5799560546875,2012-08-31,INDEX,USD,GBP=X,
^GSPC,1437.9200439453125,2012-09-07,INDEX,USD,GBP=X,
^GSPC,1465.77001953125,2012-09-14,INDEX,USD,GBP=X,
^GSPC,1460.1500244140625,2012-09-21,INDEX,USD,GBP=X,
^GSPC,1440.6700439453125,2012-09-28,INDEX,USD,GBP=X,
^GSPC,1460.9300537109375,2012-10-05,INDEX,USD,GBP=X,
^GSPC,1428.5899658203125,2012-10-12,INDEX,USD,GBP=X,
^GSPC,1433.18994140625,2012-10-19,INDEX,USD,GBP=X,
^GSPC,1411.93994140625,2012-10-26,INDEX,USD,GBP=X,
^GSPC,1553.280029296875,2013-04-05,INDEX,USD,GBP=X,
^GSPC,1588.8499755859375,2013-04-12,INDEX,USD,GBP=X,
^GSPC,1555.25,2013-04-19,INDEX,USD,GBP=X,
^GSPC,1582.239990234375,2013-04-26,INDEX,USD,GBP=X,
^GSPC,1614.4200439453125,2013-05-03,INDEX,USD,GBP=X,
^GSPC,1633.699951171875,2013-05-10,INDEX,USD,GBP=X,
^GSPC,1667.469970703125,2013-05-17,INDEX,USD,GBP=X,
^GSPC,1649.5999755859375,2013-05-24,INDEX,USD,GBP=X,
^GSPC,1630.739990234375,2013-05-31,INDEX,USD,GBP=X,
^GSPC,1643.3800048828125,2013-06-07,INDEX,USD,GBP=X,
^GSPC,1626.72998046875,2013-06-14,INDEX,USD,GBP=X,
^GSPC,1592.4300537109375,2013-06-21,INDEX,USD,GBP=X,
^GSPC,1606.280029296875,2013-06-28,INDEX,USD,GBP=X,
^GSPC,1631.8900146484375,2013-07-05,INDEX,USD,GBP=X,
^GSPC,1680.18994140625,2013-07-12,INDEX,USD,GBP=X,
^GSPC,1692.0899658203125,2013-07-19,INDEX,USD,GBP=X,
^GSPC,1691.6500244140625,2013-07-26,INDEX,USD,GBP=X,
^GSPC,1709.6700439453125,2013-08-02,INDEX,USD,GBP=X,
^GSPC,1691.4200439453125,2013-08-09,INDEX,USD,GBP=X,
^GSPC,1655.8299560546875,2013-08-16,INDEX,USD,GBP=X,
^GSPC,1663.5,2013-08-23,INDEX,USD,GBP=X,
^GSPC,1632.969970703125,2013-08-30,INDEX,USD,GBP=X,
^GSPC,1655.1700439453125,2013-09-06,INDEX,USD,GBP=X,
^GSPC,1687.989990234375,2013-09-13,INDEX,USD,GBP=X,
^GSPC,1709.9100341796875,2013-09-20,INDEX,USD,GBP=X,
^GSPC,1691.75,2013-09-27,INDEX,USD,GBP=X,
^GSPC,1690.5,2013-10-04,INDEX,USD,GBP=X,
^GSPC,1676.1199951171875,2013-10-07,INDEX,USD,GBP=X,
^GSPC,1703.199951171875,2013-10-11,INDEX,USD,GBP=X,
^GSPC,1744.5,2013-10-18,INDEX,USD,GBP=X,
^GSPC,1759.77001953125,2013-10-25,INDEX,USD,GBP=X,
^GSPC,1865.0899658203125,2014-04-04,INDEX,USD,GBP=X,
^GSPC,1815.68994140625,2014-04-11,INDEX,USD,GBP=X,
^GSPC,1863.4000244140625,2014-04-25,INDEX,USD,GBP=X,
^GSPC,1881.1400146484375,2014-05-02,INDEX,USD,GBP=X,
^GSPC,1878.47998046875,2014-05-09,INDEX,USD,GBP=X,
^GSPC,1877.8599853515625,2014-05-16,INDEX,USD,GBP=X,
^GSPC,1900.530029296875,2014-05-23,INDEX,USD,GBP=X,
^GSPC,1923.5699462890625,2014-05-30,INDEX,USD,GBP=X,
^GSPC,1949.43994140625,2014-06-06,INDEX,USD,GBP=X,
^GSPC,1936.1600341796875,2014-06-13,INDEX,USD,GBP=X,
^GSPC,1962.8699951171875,2014-06-20,INDEX,USD,GBP=X,
^GSPC,1960.9599609375,2014-06-27,INDEX,USD,GBP=X,
^GSPC,1967.5699462890625,2014-07-11,INDEX,USD,GBP=X,
^GSPC,1978.219970703125,2014-07-18,INDEX,USD,GBP=X,
^GSPC,1978.3399658203125,2014-07-25,INDEX,USD,GBP=X,
^GSPC,1925.1500244140625,2014-08-01,INDEX,USD,GBP=X,
^GSPC,1931.5899658203125,2014-08-08,INDEX,USD,GBP=X,
^GSPC,1955.06005859375,2014-08-15,INDEX,USD,GBP=X,
^GSPC,1988.4000244140625,2014-08-22,INDEX,USD,GBP=X,
^GSPC,2003.3699951171875,2014-08-29,INDEX,USD,GBP=X,
^GSPC,2007.7099609375,2014-09-05,INDEX,USD,GBP=X,
^GSPC,1985.5400390625,2014-09-12,INDEX,USD,GBP=X,
^GSPC,2010.4000244140625,2014-09-19,INDEX,USD,GBP=X,
^GSPC,1982.8499755859375,2014-09-26,INDEX,USD,GBP=X,
^GSPC,1967.9000244140625,2014-10-03,INDEX,USD,GBP=X,
^GSPC,1906.1300048828125,2014-10-10,INDEX,USD,GBP=X,
^GSPC,1886.760009765625,2014-10-17,INDEX,USD,GBP=X,
^GSPC,1964.5799560546875,2014-10-24,INDEX,USD,GBP=X,
^GSPC,2102.06005859375,2015-04-10,INDEX,USD,GBP=X,
^GSPC,2081.179931640625,2015-04-17,INDEX,USD,GBP=X,
^GSPC,2117.68994140625,2015-04-24,INDEX,USD,GBP=X,
^GSPC,2108.2900390625,2015-05-01,INDEX,USD,GBP=X,
^GSPC,2116.10009765625,2015-05-08,INDEX,USD,GBP=X,
^GSPC,2122.72998046875,2015-05-15,INDEX,USD,GBP=X,
^GSPC,2126.06005859375,2015-05-22,INDEX,USD,GBP=X,
^GSPC,2107.389892578125,2015-05-29,INDEX,USD,GBP=X,
^GSPC,2092.830078125,2015-06-05,INDEX,USD,GBP=X,
^GSPC,2094.110107421875,2015-06-12,INDEX,USD,GBP=X,
^GSPC,2109.989990234375,2015-06-19,INDEX,USD,GBP=X,
^GSPC,2101.489990234375,2015-06-26,INDEX,USD,GBP=X,
^GSPC,2076.6201171875,2015-07-10,INDEX,USD,GBP=X,
^GSPC,2126.639892578125,2015-07-17,INDEX,USD,GBP=X,
^GSPC,2079.64990234375,2015-07-24,INDEX,USD,GBP=X,
^GSPC,2103.840087890625,2015-07-31,INDEX,USD,GBP=X,
^GSPC,2077.570068359375,2015-08-07,INDEX,USD,GBP=X,
^GSPC,2091.5400390625,2015-08-14,INDEX,USD,GBP=X,
^GSPC,1970.8900146484375,2015-08-21,INDEX,USD,GBP=X,
^GSPC,1988.8699951171875,2015-08-28,INDEX,USD,GBP=X,
^GSPC,1921.219970703125,2015-09-04,INDEX,USD,GBP=X,
^GSPC,1961.050048828125,2015-09-11,INDEX,USD,GBP=X,
^GSPC,1958.030029296875,2015-09-18,INDEX,USD,GBP=X,
^GSPC,1931.3399658203125,2015-09-25,INDEX,USD,GBP=X,
^GSPC,1951.3599853515625,2015-10-02,INDEX,USD,GBP=X,
^GSPC,2014.8900146484375,2015-10-09,INDEX,USD,GBP=X,
^GSPC,2033.1099853515625,2015-10-16,INDEX,USD,GBP=X,
^GSPC,2075.14990234375,2015-10-23,INDEX,USD,GBP=X,
^GSPC,2072.780029296875,2016-04-01,INDEX,USD,GBP=X,
^GSPC,2047.5999755859375,2016-04-08,INDEX,USD,GBP=X,
^GSPC,2080.72998046875,2016-04-15,INDEX,USD,GBP=X,
^GSPC,2091.580078125,2016-04-22,INDEX,USD,GBP=X,
^GSPC,2065.300048828125,2016-04-29,INDEX,USD,GBP=X,
^GSPC,2057.139892578125,2016-05-06,INDEX,USD,GBP=X,
^GSPC,2046.6099853515625,2016-05-13,INDEX,USD,GBP=X,
^GSPC,2052.320068359375,2016-05-20,INDEX,USD,GBP=X,
^GSPC,2099.06005859375,2016-05-27,INDEX,USD,GBP=X,
^GSPC,2099.1298828125,2016-06-03,INDEX,USD,GBP=X,
^GSPC,2096.070068359375,2016-06-10,INDEX,USD,GBP=X,
^GSPC,2071.219970703125,2016-06-17,INDEX,USD,GBP=X,
^GSPC,2037.4100341796875,2016-06-24,INDEX,USD,GBP=X,
^GSPC,2102.949951171875,2016-07-01,INDEX,USD,GBP=X,
^GSPC,2129.89990234375,2016-07-08,INDEX,USD,GBP=X,
^GSPC,2161.739990234375,2016-07-15,INDEX,USD,GBP=X,
^GSPC,2175.030029296875,2016-07-22,INDEX,USD,GBP=X,
^GSPC,2173.60009765625,2016-07-29,INDEX,USD,GBP=X,
^GSPC,2182.8701171875,2016-08-05,INDEX,USD,GBP=X,
^GSPC,2184.050048828125,2016-08-12,INDEX,USD,GBP=X,
^GSPC,2183.8701171875,2016-08-19,INDEX,USD,GBP=X,
^GSPC,2169.0400390625,2016-08-26,INDEX,USD,GBP=X,
^GSPC,2179.97998046875,2016-09-02,INDEX,USD,GBP=X,
^GSPC,2127.81005859375,2016-09-09,INDEX,USD,GBP=X,
^GSPC,2139.159912109375,2016-09-16,INDEX,USD,GBP=X,
^GSPC,2164.68994140625,2016-09-23,INDEX,USD,GBP=X,
^GSPC,2168.27001953125,2016-09-30,INDEX,USD,GBP=X,
^GSPC,2153.739990234375,2016-10-07,INDEX,USD,GBP=X,
^GSPC,2132.97998046875,2016-10-14,INDEX,USD,GBP=X,
^GSPC,2141.159912109375,2016-10-21,INDEX,USD,GBP=X,
^GSPC,2126.409912109375,2016-10-28,INDEX,USD,GBP=X,
^GSPC,2362.719970703125,2017-03-31,INDEX,USD,GBP=X,
^GSPC,2355.5400390625,2017-04-07,INDEX,USD,GBP=X,
^GSPC,2348.68994140625,2017-04-21,INDEX,USD,GBP=X,
^GSPC,2384.199951171875,2017-04-28,INDEX,USD,GBP=X,
^GSPC,2399.2900390625,2017-05-05,INDEX,USD,GBP=X,
^GSPC,2390.89990234375,2017-05-12,INDEX,USD,GBP=X,
^GSPC,2381.72998046875,2017-05-19,INDEX,USD,GBP=X,
^GSPC,2415.820068359375,2017-05-26,INDEX,USD,GBP=X,
^GSPC,2439.070068359375,2017-06-02,INDEX,USD,GBP=X,
^GSPC,2431.77001953125,2017-06-09,INDEX,USD,GBP=X,
^GSPC,2433.14990234375,2017-06-16,INDEX,USD,GBP=X,
^GSPC,2438.300048828125,2017-06-23,INDEX,USD,GBP=X,
^GSPC,2423.409912109375,2017-06-30,INDEX,USD,GBP=X,
^GSPC,2425.179931640625,2017-07-07,INDEX,USD,GBP=X,
^GSPC,2427.429931640625,2017-07-10,INDEX,USD,GBP=X,
^GSPC,2459.27001953125,2017-07-14,INDEX,USD,GBP=X,
^GSPC,2472.5400390625,2017-07-21,INDEX,USD,GBP=X,
^GSPC,2472.10009765625,2017-07-28,INDEX,USD,GBP=X,
^GSPC,2476.830078125,2017-08-04,INDEX,USD,GBP=X,
^GSPC,2441.320068359375,2017-08-11,INDEX,USD,GBP=X,
^GSPC,2425.550048828125,2017-08-18,INDEX,USD,GBP=X,
^GSPC,2443.050048828125,2017-08-25,INDEX,USD,GBP=X,
^GSPC,2476.550048828125,2017-09-01,INDEX,USD,GBP=X,
^GSPC,2461.429931640625,2017-09-08,INDEX,USD,GBP=X,
^GSPC,2500.22998046875,2017-09-15,INDEX,USD,GBP=X,
^GSPC,2502.219970703125,2017-09-22,INDEX,USD,GBP=X,
^GSPC,2519.360107421875,2017-09-29,INDEX,USD,GBP=X,
^GSPC,2549.330078125,2017-10-06,INDEX,USD,GBP=X,
^GSPC,2553.169921875,2017-10-13,INDEX,USD,GBP=X,
^GSPC,2575.2099609375,2017-10-20,INDEX,USD,GBP=X,
^GSPC,2581.070068359375,2017-10-27,INDEX,USD,GBP=X,
^GSPC,2585.639892578125,2017-11-16,INDEX,USD,GBP=X,
^GSPC,2604.469970703125,2018-04-06,INDEX,USD,GBP=X,
^GSPC,2656.300048828125,2018-04-13,INDEX,USD,GBP=X,
^GSPC,2670.139892578125,2018-04-20,INDEX,USD,GBP=X,
^GSPC,2669.909912109375,2018-04-27,INDEX,USD,GBP=X,
^GSPC,2663.419921875,2018-05-04,INDEX,USD,GBP=X,
^GSPC,2727.719970703125,2018-05-11,INDEX,USD,GBP=X,
^GSPC,2712.969970703125,2018-05-18,INDEX,USD,GBP=X,
^GSPC,2721.330078125,2018-05-25,INDEX,USD,GBP=X,
^GSPC,2734.6201171875,2018-06-01,INDEX,USD,GBP=X,
^GSPC,2779.030029296875,2018-06-08,INDEX,USD,GBP=X,
^GSPC,2779.659912109375,2018-06-15,INDEX,USD,GBP=X,
^GSPC,2754.8798828125,2018-06-22,INDEX,USD,GBP=X,
^GSPC,2718.3701171875,2018-06-29,INDEX,USD,GBP=X,
^GSPC,2759.820068359375,2018-07-06,INDEX,USD,GBP=X,
^GSPC,2801.31005859375,2018-07-13,INDEX,USD,GBP=X,
^GSPC,2801.830078125,2018-07-20,INDEX,USD,GBP=X,
^GSPC,2818.820068359375,2018-07-27,INDEX,USD,GBP=X,
^GSPC,2840.35009765625,2018-08-03,INDEX,USD,GBP=X,
^GSPC,2833.280029296875,2018-08-10,INDEX,USD,GBP=X,
^GSPC,2850.1298828125,2018-08-17,INDEX,USD,GBP=X,
^GSPC,2874.68994140625,2018-08-24,INDEX,USD,GBP=X,
^GSPC,2901.52001953125,2018-08-31,INDEX,USD,GBP=X,
^GSPC,2871.679931640625,2018-09-07,INDEX,USD,GBP=X,
^GSPC,2904.97998046875,2018-09-14,INDEX,USD,GBP=X,
^GSPC,2929.669921875,2018-09-21,INDEX,USD,GBP=X,
^GSPC,2913.97998046875,2018-09-28,INDEX,USD,GBP=X,
^GSPC,2885.570068359375,2018-10-05,INDEX,USD,GBP=X,
^GSPC,2767.1298828125,2018-10-12,INDEX,USD,GBP=X,
^GSPC,2767.780029296875,2018-10-19,INDEX,USD,GBP=X,
^GSPC,2658.68994140625,2018-10-26,INDEX,USD,GBP=X,
^GSPC,2892.739990234375,2019-04-05,INDEX,USD,GBP=X,
^GSPC,2907.409912109375,2019-04-12,INDEX,USD,GBP=X,
^GSPC,2939.8798828125,2019-04-26,INDEX,USD,GBP=X,
^GSPC,2945.639892578125,2019-05-03,INDEX,USD,GBP=X,
^GSPC,2881.39990234375,2019-05-10,INDEX,USD,GBP=X,
^GSPC,2859.530029296875,2019-05-17,INDEX,USD,GBP=X,
^GSPC,2864.360107421875,2019-05-21,INDEX,USD,GBP=X,
^GSPC,2826.06005859375,2019-05-24,INDEX,USD,GBP=X,
^GSPC,2752.06005859375,2019-05-31,INDEX,USD,GBP=X,
^GSPC,2873.340087890625,2019-06-07,INDEX,USD,GBP=X,
^GSPC,2886.97998046875,2019-06-14,INDEX,USD,GBP=X,
^GSPC,2950.4599609375,2019-06-21,INDEX,USD,GBP=X,
^GSPC,2941.760009765625,2019-06-28,INDEX,USD,GBP=X,
^GSPC,2990.409912109375,2019-07-05,INDEX,USD,GBP=X,
